inchi_key	moa	gene_symbol	entrez_gene_id	tax_id	tax_name
ROSNVSQTEGHUKU-UHFFFAOYSA-N	MMP-12 (Macrophage Elastase) Inhibitors;MMP-13 (Collagenase 3) Inhibitors;MMP-14 (Membrane-Type Matrix Metalloproteinase 1) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-3 (Stromelysin 1) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;"MMP-12 (Macrophage Elastase) Inhibitors;MMP-13 (Collagenase 3) Inhibitors;MMP-14 (Membrane-Type Matrix Metalloproteinase 1) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-3 (Stromelysin 1) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;MMP-9 (Gelatinase B) Inhibitors"	MMP28	79148	9606	Homo sapiens
ROSNVSQTEGHUKU-UHFFFAOYSA-N	MMP-12 (Macrophage Elastase) Inhibitors;MMP-13 (Collagenase 3) Inhibitors;MMP-14 (Membrane-Type Matrix Metalloproteinase 1) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-3 (Stromelysin 1) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;"MMP-12 (Macrophage Elastase) Inhibitors;MMP-13 (Collagenase 3) Inhibitors;MMP-14 (Membrane-Type Matrix Metalloproteinase 1) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-3 (Stromelysin 1) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;MMP-9 (Gelatinase B) Inhibitors"	MMP21	118856	9606	Homo sapiens
VLVARFGYPATFQX-ULQDDVLXSA-N	MMP-12 (Macrophage Elastase) Inhibitors	MMP12	4321	9606	Homo sapiens
OMKBGTGZWMRDAZ-OAQYLSRUSA-N	MMP-13 (Collagenase 3) Inhibitors	MMP13	4322	9606	Homo sapiens
FARMEEAGJWMFSZ-UHFFFAOYSA-N	MMP-13 (Collagenase 3) Inhibitors;Angiogenesis Inhibitors	MMP13	4322	9606	Homo sapiens
WOFGKOQKJKFJLB-UHFFFAOYSA-N	MMP-13 (Collagenase 3) Inhibitors;MMP-2 (Gelatinase A) Inhibitors	MMP2	4313	9606	Homo sapiens
WOFGKOQKJKFJLB-UHFFFAOYSA-N	MMP-13 (Collagenase 3) Inhibitors;MMP-2 (Gelatinase A) Inhibitors	MMP13	4322	9606	Homo sapiens
JXAGDPXECXQWBC-LJQANCHMSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-3 (Stromelysin 1) Inhibitors;Angiogenesis Inhibitors	MMP2	4313	9606	Homo sapiens
JXAGDPXECXQWBC-LJQANCHMSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-3 (Stromelysin 1) Inhibitors;Angiogenesis Inhibitors	MMP3	4314	9606	Homo sapiens
JXAGDPXECXQWBC-LJQANCHMSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-3 (Stromelysin 1) Inhibitors;Angiogenesis Inhibitors	MMP9	4318	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP2	4313	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP8	4317	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP9	4318	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP14	4323	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP16	4325	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP11	4320	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP15	4324	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP17	4326	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP19	4327	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP23A	8511	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP20	9313	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP27	64066	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP28	79148	9606	Homo sapiens
BSIZUMJRKYHEBR-QGZVFWFLSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;MMP-8 (Neutrophil Collagenase) Inhibitors;Angiogenesis Inhibitors;Matrix metalloproteinase inhibitor"	MMP21	118856	9606	Homo sapiens
IOINWGCMLYSPAK-UHFFFAOYSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors	MMP2	4313	9606	Homo sapiens
IOINWGCMLYSPAK-UHFFFAOYSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors	MMP9	4318	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP2	4313	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP9	4318	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP14	4323	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP11	4320	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP15	4324	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP16	4325	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP17	4326	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP19	4327	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP23A	8511	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP20	9313	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP27	64066	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP28	79148	9606	Homo sapiens
YKPYIPVDTNNYCN-INIZCTEOSA-N	MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors;"MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors;Angiogenesis Inhibitors"	MMP21	118856	9606	Homo sapiens
JSAGVMATNVPFMK-OKZBNKHCSA-N	MMP-7 (Matrilysin) Inhibitors	MMP7	4316	9606	Homo sapiens
SPMXWAZPSFLJAG-UHFFFAOYSA-N	MMP-8 (Neutrophil Collagenase) Inhibitors	MMP8	4317	9606	Homo sapiens
CHAYRPTYNSHELC-JCYRPKCISA-N	MMP-9 (Gelatinase B) Inhibitors	MMP9	4318	9606	Homo sapiens
CGYJGYNVEBFJEL-AWRGLXIESA-N	MMP-9 (Gelatinase B) Inhibitors	MMP9	4318	9606	Homo sapiens
RSPDBEVKURKEII-ZCFIWIBFSA-N	Myeloperoxidase Inhibitors	MPO	4353	9606	Homo sapiens
WVVXBPKOIZGVNS-UHFFFAOYSA-N	Melatonin MT2 Antagonists	MTNR1B	4544	9606	Homo sapiens
ISTCAWFMNVHHRU-UHFFFAOYSA-N	Melatonin MT2 Receptor Ligands	MTNR1B	4544	9606	Homo sapiens
GIJDWRLMGLMKPQ-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors	MTOR	2475	9606	Homo sapiens
KVLFRAWTRWDEDF-IRXDYDNUSA-N	mTOR Complex 1 (mTORC1) Inhibitors;mTOR Complex 2 (mTORC2) Inhibitors;catalytic mTOR inhibitor	MTOR	2475	9606	Homo sapiens
JROFGZPOBKIAEW-HAQNSBGRSA-N	mTOR Complex 1 (mTORC1) Inhibitors;mTOR Complex 2 (mTORC2) Inhibitors	MTOR	2475	9606	Homo sapiens
BYPBFDASESWSQG-CABCVRRESA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors	MTOR	2475	9606	Homo sapiens
BYPBFDASESWSQG-HUUCEWRRSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors	MTOR	2475	9606	Homo sapiens
YWDAJLXJSLKKPA-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;PI3K inhibitors	MTOR	2475	9606	Homo sapiens
YWDAJLXJSLKKPA-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;PI3K inhibitors	PIK3CA	5290	9606	Homo sapiens
YWDAJLXJSLKKPA-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;PI3K inhibitors	PIK3CB	5291	9606	Homo sapiens
YWDAJLXJSLKKPA-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;PI3K inhibitors	PIK3CD	5293	9606	Homo sapiens
JKMWINSPNJPJSO-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;PI3K inhibitors	MTOR	2475	9606	Homo sapiens
JKMWINSPNJPJSO-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;PI3K inhibitors	PIK3CA	5290	9606	Homo sapiens
JKMWINSPNJPJSO-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;PI3K inhibitors	PIK3CB	5291	9606	Homo sapiens
JKMWINSPNJPJSO-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;PI3K inhibitors	PIK3CD	5293	9606	Homo sapiens
JKMWINSPNJPJSO-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;PI3K inhibitors	PIK3CG	5294	9606	Homo sapiens
XDLYKKIQACFMJG-WKILWMFISA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase (PI3K) Inhibitors	MTOR	2475	9606	Homo sapiens
XDLYKKIQACFMJG-WKILWMFISA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase (PI3K) Inhibitors	PIK3CA	5290	9606	Homo sapiens
LEOIKBCGRYIEBD-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase beta (PI3Kbeta) Inhibitors;Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors;Phosphatidylinositol 3-Kinase alpha (PI3Kalpha) Inhibitors	MTOR	2475	9606	Homo sapiens
LEOIKBCGRYIEBD-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase beta (PI3Kbeta) Inhibitors;Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors;Phosphatidylinositol 3-Kinase alpha (PI3Kalpha) Inhibitors	PIK3CA	5290	9606	Homo sapiens
LEOIKBCGRYIEBD-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase beta (PI3Kbeta) Inhibitors;Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors;Phosphatidylinositol 3-Kinase alpha (PI3Kalpha) Inhibitors	PIK3CB	5291	9606	Homo sapiens
LEOIKBCGRYIEBD-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase beta (PI3Kbeta) Inhibitors;Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors;Phosphatidylinositol 3-Kinase alpha (PI3Kalpha) Inhibitors	PIK3CD	5293	9606	Homo sapiens
GYLDXIAOMVERTK-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors;Phosphatidylinositol 3-Kinase alpha (PI3Kalpha) Inhibitors;Phosphatidylinositol 3-Kinase gamma (PI3Kgamma) Inhibitors	MTOR	2475	9606	Homo sapiens
GYLDXIAOMVERTK-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors;Phosphatidylinositol 3-Kinase alpha (PI3Kalpha) Inhibitors;Phosphatidylinositol 3-Kinase gamma (PI3Kgamma) Inhibitors	PIK3CA	5290	9606	Homo sapiens
GYLDXIAOMVERTK-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors;Phosphatidylinositol 3-Kinase alpha (PI3Kalpha) Inhibitors;Phosphatidylinositol 3-Kinase gamma (PI3Kgamma) Inhibitors	PIK3CD	5293	9606	Homo sapiens
GYLDXIAOMVERTK-UHFFFAOYSA-N	Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors;Phosphatidylinositol 3-Kinase alpha (PI3Kalpha) Inhibitors;Phosphatidylinositol 3-Kinase gamma (PI3Kgamma) Inhibitors	PIK3CG	5294	9606	Homo sapiens
MBBCVAKAJPKAKM-UHFFFAOYSA-N	Microsomal Triglyceride Transfer Protein (MTTP) Inhibitors	MTTP	4547	9606	Homo sapiens
DAZSWUUAFHBCGE-KRWDZBQOSA-N	Myd88 Dimerization Inhibitors	MYD88	4615	9606	Homo sapiens
KPBNHDGDUADAGP-VAWYXSNFSA-N	Angiogenesis Inhibitors;Apoptosis Inducers;Nicotinamide Phosphoribosyltransferase (NMPRTase) Inhibitors	NAMPT	10135	9606	Homo sapiens
JUVIOZPCNVVQFO-HBGVWJBISA-N	Electron transport chain inhibitor;Apoptosis Inducers;NADH-Ubiquinone Oxidoreductase (Complex I) Inhibitors;Non-Steroidal Antiinflammatory Drugs;Electron Transport Chain Inhibitors;"Electron transport chain inhibitor;Apoptosis Inducers;NADH-Ubiquinone Oxidoreductase (Complex I) Inhibitors;Non-Steroidal Antiinflammatory Drugs;Electron Transport Chain Inhibitors"	NDUFS1	4719	9606	Homo sapiens
JUVIOZPCNVVQFO-HBGVWJBISA-N	Electron transport chain inhibitor;Apoptosis Inducers;NADH-Ubiquinone Oxidoreductase (Complex I) Inhibitors;Non-Steroidal Antiinflammatory Drugs;Electron Transport Chain Inhibitors;"Electron transport chain inhibitor;Apoptosis Inducers;NADH-Ubiquinone Oxidoreductase (Complex I) Inhibitors;Non-Steroidal Antiinflammatory Drugs;Electron Transport Chain Inhibitors"	NOX4	50507	9606	Homo sapiens
JUVIOZPCNVVQFO-HBGVWJBISA-N	Electron transport chain inhibitor;Apoptosis Inducers;NADH-Ubiquinone Oxidoreductase (Complex I) Inhibitors;Non-Steroidal Antiinflammatory Drugs;Electron Transport Chain Inhibitors;"Electron transport chain inhibitor;Apoptosis Inducers;NADH-Ubiquinone Oxidoreductase (Complex I) Inhibitors;Non-Steroidal Antiinflammatory Drugs;Electron Transport Chain Inhibitors"	NOX5	79400	9606	Homo sapiens
KASDHRXLYQOAKZ-XDSKOBMDSA-N	Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors;"Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors"	FKBP1A	2280	9606	Homo sapiens
KASDHRXLYQOAKZ-XDSKOBMDSA-N	Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors;"Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors"	PPP3CB	5532	9606	Homo sapiens
KASDHRXLYQOAKZ-XDSKOBMDSA-N	Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors;"Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors"	PPP3CC	5533	9606	Homo sapiens
KASDHRXLYQOAKZ-XDSKOBMDSA-N	Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors;"Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors"	PPP3R1	5534	9606	Homo sapiens
KASDHRXLYQOAKZ-XDSKOBMDSA-N	Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors;"Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors"	PPP3R2	5535	9606	Homo sapiens
KASDHRXLYQOAKZ-XDSKOBMDSA-N	Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors;"Calcineurin inhibitor;Rotamase (FKBP12) Inhibitors"	PPP3CA	5530	9606	Homo sapiens
CKNAQFVBEHDJQV-UHFFFAOYSA-N	AMPK Activator;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;S6K1 Inhibitor	NFE2L2	4780	9606	Homo sapiens
RUDATBOHQWOJDD-UZVSRGJWSA-N	Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antioxidants;AKR1C3 Inhibitor	NFE2L2	4780	9606	Homo sapiens
RUDATBOHQWOJDD-UZVSRGJWSA-N	Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antioxidants;AKR1C3 Inhibitor	AKR1C3	8644	9606	Homo sapiens
RUDATBOHQWOJDD-UZVSRGJWSA-N	Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antioxidants;AKR1C3 Inhibitor	GPBAR1	151306	9606	Homo sapiens
LDCRTTXIJACKKU-ONEGZZNKSA-N	Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;NF-kappaB (NFKB) Activation Inhibitors;Kelch-like ECH-Associated Protein 1 (Keap1, INrf2) Ligands	NFE2L2	4780	9606	Homo sapiens
LDCRTTXIJACKKU-ONEGZZNKSA-N	Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;NF-kappaB (NFKB) Activation Inhibitors;Kelch-like ECH-Associated Protein 1 (Keap1, INrf2) Ligands	KEAP1	9817	9606	Homo sapiens
ITFBYYCNYVFPKD-FMIDTUQUSA-N	Apoptosis Inducers;Nitric Oxide Production Inhibitors;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antiinflammatory Drugs;PPARgamma Agonists;"Apoptosis Inducers;Nitric Oxide Production Inhibitors;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antiinflammatory Drugs;PPARgamma Agonists"	NFE2L2	4780	9606	Homo sapiens
ITFBYYCNYVFPKD-FMIDTUQUSA-N	Apoptosis Inducers;Nitric Oxide Production Inhibitors;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antiinflammatory Drugs;PPARgamma Agonists;"Apoptosis Inducers;Nitric Oxide Production Inhibitors;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antiinflammatory Drugs;PPARgamma Agonists"	PPARG	5468	9606	Homo sapiens
ITFBYYCNYVFPKD-FMIDTUQUSA-N	Apoptosis Inducers;Nitric Oxide Production Inhibitors;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antiinflammatory Drugs;PPARgamma Agonists;"Apoptosis Inducers;Nitric Oxide Production Inhibitors;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antiinflammatory Drugs;PPARgamma Agonists"	KEAP1	9817	9606	Homo sapiens
